File,Paragraph,LIX Score,Longest Sentence,Dependency Parse
diva44.txt,"Hybrix är ett innovativt, rostfritt sandwichmaterial  som består av två väldigt tunna plåtar separerade av miljontals stålfibrer. Konstruktionen är  helt i austenitiskt, rostfritt stål och den är sammanfogad med ett elastomerlim.  Tonvikten av arbetet har lagts på att undersöka lämpliga fogningstekniker för att sammanfoga  Hybrix och galvaniserad plåt.",51.58,"Hybrix är ett innovativt, rostfritt sandwichmaterial  som består av två väldigt tunna plåtar separerade av miljontals stålfibrer.","[(1, 'Hybrix', 7), (2, 'är', 7), (3, 'ett', 7), (4, 'innovativt', 7), (5, ',', 6), (6, 'rostfritt', 4), (7, 'sandwichmaterial', 0), (8, 'som', 9), (9, 'består', 7), (10, 'av', 14), (11, 'två', 14), (12, 'väldigt', 13), (13, 'tunna', 14), (14, 'plåtar', 9), (15, 'separerade', 14), (16, 'av', 18), (17, 'miljontals', 18), (18, 'stålfibrer', 15), (19, '.', 7)]"
diva45.txt,"Tack också alla andra som bidragit med idéer och uppslag, platschefer,  skyddsombud, personalavdelningen, och övriga jag kommit i kontakt med.  Till sist vill jag rikta ett tack till alla hantverkare på arbetsplatserna som tagit sig  tid att delta i enkätundersökningen och gjort detta arbete möjligt.",37.22,Till sist vill jag rikta ett tack till alla hantverkare på arbetsplatserna som tagit sig  tid att delta i enkätundersökningen och gjort detta arbete möjligt.,"[(1, 'Till', 2), (2, 'sist', 5), (3, 'vill', 5), (4, 'jag', 5), (5, 'rikta', 0), (6, 'ett', 7), (7, 'tack', 5), (8, 'till', 10), (9, 'alla', 10), (10, 'hantverkare', 5), (11, 'på', 12), (12, 'arbetsplatserna', 10), (13, 'som', 14), (14, 'tagit', 10), (15, 'sig', 14), (16, 'tid', 14), (17, 'att', 18), (18, 'delta', 14), (19, 'i', 20), (20, 'enkätundersökningen', 18), (21, 'och', 22), (22, 'gjort', 18), (23, 'detta', 24), (24, 'arbete', 22), (25, 'möjligt', 22), (26, '.', 5)]"
diva46.txt,"Som metod valdes att studera befintliga arbetsprocesser på Scania samt att utföra  semistrukturerade intervjuer med personer i funktioner inom motor som idag arbetar  med dessa frågor. Dessa funktioner har främst varit bearbetningstekniker, beredare,  metodlabb, inköp, produktionstekniker, produktionsledare och operatörer.   Intervjuer genomfördes också med representanter för de tre mest anlitade  verktygsleverantörerna.",52.5,Som metod valdes att studera befintliga arbetsprocesser på Scania samt att utföra  semistrukturerade intervjuer med personer i funktioner inom motor som idag arbetar  med dessa frågor.,"[(1, 'Som', 2), (2, 'metod', 3), (3, 'valdes', 0), (4, 'att', 5), (5, 'studera', 3), (6, 'befintliga', 7), (7, 'arbetsprocesser', 5), (8, 'på', 9), (9, 'Scania', 5), (10, 'samt', 12), (11, 'att', 12), (12, 'utföra', 5), (13, 'semistrukturerade', 14), (14, 'intervjuer', 12), (15, 'med', 16), (16, 'personer', 12), (17, 'i', 18), (18, 'funktioner', 16), (19, 'inom', 20), (20, 'motor', 18), (21, 'som', 23), (22, 'idag', 23), (23, 'arbetar', 20), (24, 'med', 26), (25, 'dessa', 26), (26, 'frågor', 23), (27, '.', 3)]"
diva47.txt,"Projektet är finansierat av  NUTEK och är en del av Stockholm Sustainable Region och Regionalt TillväxtProgram.  Examensarbetets övergripande frågeställning är: Hur kan man med hjälp av  omvärldsanalytiska verktyg identifiera och kartlägga behov och efterfrågan av  miljöanpassade varor, tjänster och system i en viss region? Examensarbetet omfattar två  huvudsakliga delar: Den första delen består av en litteraturstudie där olika omvärldsanalytiska  modeller och metoder beskrivs och diskuteras.",54.71,"Examensarbetets övergripande frågeställning är: Hur kan man med hjälp av  omvärldsanalytiska verktyg identifiera och kartlägga behov och efterfrågan av  miljöanpassade varor, tjänster och system i en viss region?","[(1, 'Examensarbetets', 3), (2, 'övergripande', 3), (3, 'frågeställning', 0), (4, 'är', 3), (5, ':', 3)]"
diva48.txt,Vi vill passa på att framföra vårt varma tack till de personer på Ericsson som deltagit och  därigenom möjliggjort detta arbete. Många har bidragit till arbetet genom intressanta synpunkter  och diskussioner – tack till er alla! Vi vill även rikta ett speciellt tack till personerna i den  styrgrupp som hjälpte till med vägledning och beslutsfattande under hela arbetets gång.,45.53,Vi vill även rikta ett speciellt tack till personerna i den  styrgrupp som hjälpte till med vägledning och beslutsfattande under hela arbetets gång.,"[(1, 'Vi', 4), (2, 'vill', 4), (3, 'även', 4), (4, 'rikta', 0), (5, 'ett', 7), (6, 'speciellt', 7), (7, 'tack', 4), (8, 'till', 9), (9, 'personerna', 4), (10, 'i', 12), (11, 'den', 12), (12, 'styrgrupp', 9), (13, 'som', 14), (14, 'hjälpte', 12), (15, 'till', 14), (16, 'med', 17), (17, 'vägledning', 14), (18, 'och', 19), (19, 'beslutsfattande', 17), (20, 'under', 23), (21, 'hela', 23), (22, 'arbetets', 23), (23, 'gång', 14), (24, '.', 4)]"
diva49.txt,Målet med arbetet är att föreslå hur  ett science center kan formas och utvecklas för att skapa förutsättningar för lärande.    Arbetet delades upp i tre delar. Första delen består av en studie av litteratur med syfte  att få en övergripande bild av den forskning som berör lärande på museer. Målet var att belysa  viktiga aspekter för lärande på museer.,37.22,Första delen består av en studie av litteratur med syfte  att få en övergripande bild av den forskning som berör lärande på museer.,"[(1, 'Första', 2), (2, 'delen', 3), (3, 'består', 0), (4, 'av', 6), (5, 'en', 6), (6, 'studie', 3), (7, 'av', 8), (8, 'litteratur', 6), (9, 'med', 10), (10, 'syfte', 8), (11, 'att', 12), (12, 'få', 10), (13, 'en', 15), (14, 'övergripande', 15), (15, 'bild', 12), (16, 'av', 18), (17, 'den', 18), (18, 'forskning', 12), (19, 'som', 20), (20, 'berör', 18), (21, 'lärande', 20), (22, 'på', 23), (23, 'museer', 21), (24, '.', 3)]"
diva5.txt,"Idag är vi vana vid begreppet resecentrum som  med stort utbud av service i anslutning till tåg­ plattformar ska kunna tillgodose resenärernas  behov i samband med deras resa. De ofta gal­ lerialiknande miljöerna riktar in sig på kommers,  mot målgruppen köpstarka individer, men som  i realiteten kanske inte spenderar så mycket tid  på platsen.",49.48,Idag är vi vana vid begreppet resecentrum som  med stort utbud av service i anslutning till tåg­ plattformar ska kunna tillgodose resenärernas  behov i samband med deras resa.,"[(1, 'Idag', 2), (2, 'är', 0), (3, 'vi', 2), (4, 'vana', 2), (5, 'vid', 7), (6, 'begreppet', 7), (7, 'resecentrum', 2), (8, 'som', 21), (9, 'med', 11), (10, 'stort', 11), (11, 'utbud', 21), (12, 'av', 13), (13, 'service', 11), (14, 'i', 18), (15, 'anslutning', 14), (16, 'till', 14), (17, 'tåg\xad', 18), (18, 'plattformar', 13), (19, 'ska', 21), (20, 'kunna', 21), (21, 'tillgodose', 7), (22, 'resenärernas', 23), (23, 'behov', 21), (24, 'i', 28), (25, 'samband', 24), (26, 'med', 24), (27, 'deras', 28), (28, 'resa', 21), (29, '.', 2)]"
diva50.txt,"The process for purchase is  considered by many to be a key factor in businesses work towards sustainable  development. Key people in this process and target audience for this education is  environmental, purchasing and procurement managers.     The purpose of this study is to design an education called Miljösäkrade inköp from the  target audiences’ knowledge, interests and attitudes, together with literature.",53.33,"The purpose of this study is to design an education called Miljösäkrade inköp from the  target audiences’ knowledge, interests and attitudes, together with literature.","[(1, 'The', 2), (2, 'purpose', 0), (3, 'of', 5), (4, 'this', 5), (5, 'study', 2), (6, 'is', 8), (7, 'to', 8), (8, 'design', 5), (9, 'an', 10), (10, 'education', 11), (11, 'called', 12), (12, 'Miljösäkrade', 13), (13, 'inköp', 8), (14, 'from', 19), (15, 'the', 16), (16, 'target', 17), (17, 'audiences', 19), (18, '’', 19), (19, 'knowledge', 13), (20, ',', 19), (21, 'interests', 19), (22, 'and', 23), (23, 'attitudes', 21), (24, ',', 19), (25, 'together', 26), (26, 'with', 27), (27, 'literature', 23), (28, '.', 2)]"
diva51.txt,"Konceptet som skall undersökas är att reglera turbininloppstrycket  med en bypassventil förbi turbinen, likt en extern wastegate.  För att dimensionera denna bypassventil inför tillverkning samt för  att undersöka bypassventilens inverkan på motorn utfördes  simuleringar i GT-Power. Därefter validerades konceptet med VGT- bromsning och bypassventil i motorprov på en Scania V8.  Resultaten  från  motorprovet  visar  på  en  mycket  god  avgasbromsprestanda.",52.0,För att dimensionera denna bypassventil inför tillverkning samt för  att undersöka bypassventilens inverkan på motorn utfördes  simuleringar i GT-Power.,"[(1, 'För', 3), (2, 'att', 3), (3, 'dimensionera', 16), (4, 'denna', 5), (5, 'bypassventil', 3), (6, 'inför', 7), (7, 'tillverkning', 3), (8, 'samt', 11), (9, 'för', 11), (10, 'att', 11), (11, 'undersöka', 3), (12, 'bypassventilens', 13), (13, 'inverkan', 11), (14, 'på', 15), (15, 'motorn', 13), (16, 'utfördes', 0), (17, 'simuleringar', 16), (18, 'i', 19), (19, 'GT-Power', 16), (20, '.', 16)]"
diva52.txt,Den modell som har skapats har visat sig producera mycket bra resultat och de slutsatser som  kan dras  av  detta  arbete är att  vattenkraften har mycket goda  möjligheter att balansera den  ojämna  vindkraftsproduktionen.  Endast  enstaka  fall  har  påträffats  där  spill  uppstår  trots  att  ledig kapacitet har funnits och de stora spill som påträffas bland resultaten kan avhjälpas med  bättre säsongsplanering.,48.33,Den modell som har skapats har visat sig producera mycket bra resultat och de slutsatser som  kan dras  av  detta  arbete är att  vattenkraften har mycket goda  möjligheter att balansera den  ojämna  vindkraftsproduktionen.,"[(1, 'Den', 2), (2, 'modell', 7), (3, 'som', 5), (4, 'har', 5), (5, 'skapats', 2), (6, 'har', 7), (7, 'visat', 0), (8, 'sig', 7), (9, 'producera', 7), (10, 'mycket', 11), (11, 'bra', 12), (12, 'resultat', 9), (13, 'och', 15), (14, 'de', 15), (15, 'slutsatser', 7), (16, 'som', 18), (17, 'kan', 18), (18, 'dras', 15), (19, 'av', 21), (20, 'detta', 21), (21, 'arbete', 18), (22, 'är', 7), (23, 'att', 25), (24, 'vattenkraften', 25), (25, 'har', 7), (26, 'mycket', 27), (27, 'goda', 28), (28, 'möjligheter', 25), (29, 'att', 30), (30, 'balansera', 28), (31, 'den', 33), (32, 'ojämna', 33), (33, 'vindkraftsproduktionen', 30), (34, '.', 7)]"
diva53.txt,"En lyftanordning med tre frihetsgrader anpassad för att lyfta batterier utvecklades,  byggdes och testades. Den utvecklade lyftanordningen består av tre moduler, en ram som  fästs i respektive batterienhet i basstationen innan lyftet påbörjas, en korg som batteriet  ligger i under lyftet samt en vagn som batterierna transporteras på fram till  telekomstationens batterienhet. Systemet medför att batterierna ej behöver lyftas manuellt  efter de placerats på batterivagnen.",54.71,"Den utvecklade lyftanordningen består av tre moduler, en ram som  fästs i respektive batterienhet i basstationen innan lyftet påbörjas, en korg som batteriet  ligger i under lyftet samt en vagn som batterierna transporteras på fram till  telekomstationens batterienhet.","[(1, 'Den', 3), (2, 'utvecklade', 3), (3, 'lyftanordningen', 4), (4, 'består', 0), (5, 'av', 7), (6, 'tre', 7), (7, 'moduler', 4), (8, ',', 7), (9, 'en', 10), (10, 'ram', 7), (11, 'som', 12), (12, 'fästs', 10), (13, 'i', 15), (14, 'respektive', 15), (15, 'batterienhet', 12), (16, 'i', 17), (17, 'basstationen', 15), (18, 'innan', 20), (19, 'lyftet', 20), (20, 'påbörjas', 12), (21, ',', 23), (22, 'en', 23), (23, 'korg', 7), (24, 'som', 26), (25, 'batteriet', 26), (26, 'ligger', 23), (27, 'i', 29), (28, 'under', 29), (29, 'lyftet', 26), (30, 'samt', 32), (31, 'en', 32), (32, 'vagn', 29), (33, 'som', 35), (34, 'batterierna', 35), (35, 'transporteras', 32), (36, 'på', 37), (37, 'fram', 35), (38, 'till', 40), (39, 'telekomstationens', 40), (40, 'batterienhet', 37), (41, '.', 4)]"
diva54.txt,"Arbetet motsvarar 30  högskolepoäng och har utförts mellan januari och juni 2009.  Jag vill tacka alla som direkt eller indirekt har varit inblandade i examensarbetets  genomförande. Ett särskilt tack vill jag rikta till mina handledare Åke Bjurholm och Anders  Wiberg på Grontmij för all hjälp, stöd och rådgivning under tiden på Grontmij.   Jag vill också tacka min handledare prof. Håkan Sundquist på Brobyggnad KTH för hans  goda råd.   Ett särskilt stort tack riktar jag åt tekn. lic.",34.3,"Ett särskilt tack vill jag rikta till mina handledare Åke Bjurholm och Anders  Wiberg på Grontmij för all hjälp, stöd och rådgivning under tiden på Grontmij.","[(1, 'Ett', 3), (2, 'särskilt', 3), (3, 'tack', 6), (4, 'vill', 6), (5, 'jag', 6), (6, 'rikta', 0), (7, 'till', 10), (8, 'mina', 9), (9, 'handledare', 10), (10, 'Åke', 6), (11, 'Bjurholm', 10), (12, 'och', 13), (13, 'Anders', 10), (14, 'Wiberg', 13), (15, 'på', 16), (16, 'Grontmij', 13), (17, 'för', 19), (18, 'all', 19), (19, 'hjälp', 6), (20, ',', 21), (21, 'stöd', 19), (22, 'och', 23), (23, 'rådgivning', 19), (24, 'under', 25), (25, 'tiden', 19), (26, 'på', 27), (27, 'Grontmij', 25), (28, '.', 6)]"
diva55.txt,"Marknaden för befuktare studerades och de vanligast använda befuktningsmetoderna granskades  för att hitta svagheter som behövde åtgärdas. De två vanligaste befuktartyperna är Heated  Humidifier och Heat and Moisture Exchanger. Den främsta nackdelen med Heated Humidifier  var dess tendens att övermätta luften med kondensutfällning som följd, och med Heat and  Moisture Exhanger att inte tillräckliga fukt- och temperaturnivåer nåddes.",57.6,"Den främsta nackdelen med Heated Humidifier  var dess tendens att övermätta luften med kondensutfällning som följd, och med Heat and  Moisture Exhanger att inte tillräckliga fukt- och temperaturnivåer nåddes.","[(1, 'Den', 3), (2, 'främsta', 3), (3, 'nackdelen', 0), (4, 'med', 5), (5, 'Heated', 3)]"
diva56.txt,"Examensarbetet är utfört på el- utvecklingen på Volvo Car Corporation (VCC) i Göteborg med start i augusti 2006. VCC är  idag en del av företaget Ford Motor Company (FMC). Det globala samarbetet inom FMC  är mellan Ford Europa, Ford Nordamerika, Jaguar, Land Rover, Mazda och Volvo Car  Corporation.     Samarbetet inom FMC har bidragit till att el-utvecklingen på VCC står inför helt nya  utmaningar avseende systemlösningar för informations- och kravhantering.",41.14,Samarbetet inom FMC har bidragit till att el-utvecklingen på VCC står inför helt nya  utmaningar avseende systemlösningar för informations- och kravhantering.,"[(1, 'Samarbetet', 5), (2, 'inom', 3), (3, 'FMC', 1), (4, 'har', 5), (5, 'bidragit', 0), (6, 'till', 11), (7, 'att', 11), (8, 'el-utvecklingen', 11), (9, 'på', 10), (10, 'VCC', 8), (11, 'står', 5), (12, 'inför', 15), (13, 'helt', 14), (14, 'nya', 15), (15, 'utmaningar', 11), (16, 'avseende', 17), (17, 'systemlösningar', 15), (18, 'för', 19), (19, 'informations-', 17), (20, 'och', 21), (21, 'kravhantering', 19), (22, '.', 5)]"
diva57.txt,"Programmet är därför skrivet på engelska.    Programmet skapades i utvecklingsmiljön Microsoft Visual C# 2008 Express Edition. Det  innehåller funktioner för att enkelt skapa ett grafiskt användargränssnitt. Logiken i  programmet är skrivet i programmeringsspråket C#. Resultatet är ett fristående program som  inte kräver någon installation, dock krävs att plattformen Microsoft .NET Framework 3.5 är  installerat på användarens dator.",52.08,"Resultatet är ett fristående program som  inte kräver någon installation, dock krävs att plattformen Microsoft .","[(1, 'Resultatet', 5), (2, 'är', 5), (3, 'ett', 5), (4, 'fristående', 5), (5, 'program', 0), (6, 'som', 8), (7, 'inte', 8), (8, 'kräver', 5), (9, 'någon', 10), (10, 'installation', 8), (11, ',', 5), (12, 'dock', 13), (13, 'krävs', 5), (14, 'att', 16), (15, 'plattformen', 16), (16, 'Microsoft', 13), (17, '.', 5)]"
diva58.txt,Syftet med projektet var att ta fram beräknings- och simuleringsverktyg för plattformar  som används av ABB FACTS i deras seriekompenseringsanläggningar. Examensarbetet har även  fungerat som en utvärdering av FEM programmet SolidWorks Simulation.    Examensarbetet inleddes med en förstudie där de normer och standarder som ABB FACTS  måste ha i åtanke vid konstruerande undersöktes.,47.62,Syftet med projektet var att ta fram beräknings- och simuleringsverktyg för plattformar  som används av ABB FACTS i deras seriekompenseringsanläggningar.,"[(1, 'Syftet', 4), (2, 'med', 3), (3, 'projektet', 1), (4, 'var', 0), (5, 'att', 6), (6, 'ta', 4), (7, 'fram', 6), (8, 'beräknings-', 6), (9, 'och', 10), (10, 'simuleringsverktyg', 8), (11, 'för', 12), (12, 'plattformar', 6), (13, 'som', 14), (14, 'används', 12), (15, 'av', 17), (16, 'ABB', 17), (17, 'FACTS', 14), (18, 'i', 20), (19, 'deras', 20), (20, 'seriekompenseringsanläggningar', 14), (21, '.', 4)]"
diva59.txt,"We enjoyed exposure to numerous articulate people within the company. Special  acknowledgements are directed towards Cecilia, Jan, Joakim, Niklas and Susanne for  their great support when comprehending the particular problem we solved together.",59.48,"Special  acknowledgements are directed towards Cecilia, Jan, Joakim, Niklas and Susanne for  their great support when comprehending the particular problem we solved together.","[(1, 'Special', 2), (2, 'acknowledgements', 0), (3, 'are', 6), (4, 'directed', 5), (5, 'towards', 6), (6, 'Cecilia', 2), (7, ',', 6), (8, 'Jan', 6), (9, ',', 8), (10, 'Joakim', 8), (11, ',', 6), (12, 'Niklas', 6), (13, 'and', 14), (14, 'Susanne', 12), (15, 'for', 18), (16, 'their', 17), (17, 'great', 18), (18, 'support', 12), (19, 'when', 20), (20, 'comprehending', 12), (21, 'the', 23), (22, 'particular', 23), (23, 'problem', 20), (24, 'we', 25), (25, 'solved', 26), (26, 'together', 20), (27, '.', 2)]"
